block_id,aggregate_id,aggregate_name
block_016237,bzk_05,bzk_05
block_016238,bzk_05,bzk_05
block_016239,bzk_05,bzk_05
block_016610,bzk_05,bzk_05
block_016612,bzk_05,bzk_05
block_016613,bzk_05,bzk_05
block_016618,bzk_05,bzk_05
block_016619,bzk_05,bzk_05
block_016623,bzk_05,bzk_05
block_017151,bzk_05,bzk_05
block_017152,bzk_05,bzk_05
block_017153,bzk_05,bzk_05
block_017159,bzk_05,bzk_05
block_017160,bzk_05,bzk_05
block_017161,bzk_05,bzk_05
block_017162,bzk_05,bzk_05
block_017204,bzk_05,bzk_05
block_017205,bzk_05,bzk_05
block_017206,bzk_05,bzk_05
block_017207,bzk_05,bzk_05
block_017208,bzk_05,bzk_05
block_017209,bzk_05,bzk_05
block_017210,bzk_05,bzk_05
block_017211,bzk_05,bzk_05
block_017212,bzk_05,bzk_05
block_017213,bzk_05,bzk_05
block_017214,bzk_05,bzk_05
block_017617,bzk_05,bzk_05
block_017630,bzk_05,bzk_05
block_017901,bzk_05,bzk_05
block_017902,bzk_05,bzk_05
block_018001,bzk_01,bzk_01
block_018002,bzk_01,bzk_01
block_018004,bzk_01,bzk_01
block_018006,bzk_01,bzk_01
block_018635,bzk_01,bzk_01
block_018636,bzk_01,bzk_01
block_018639,bzk_01,bzk_01
block_018641,bzk_01,bzk_01
block_018743,bzk_01,bzk_01
block_018744,bzk_01,bzk_01
block_018745,bzk_01,bzk_01
block_019013,bzk_01,bzk_01
block_019017,bzk_01,bzk_01
block_019033,bzk_01,bzk_01
block_019601,bzk_01,bzk_01
block_019604,bzk_01,bzk_01
block_019606,bzk_01,bzk_01
block_019609,bzk_01,bzk_01
block_019676,bzk_01,bzk_01
block_019677,bzk_01,bzk_01
block_019678,bzk_01,bzk_01
block_019679,bzk_01,bzk_01
block_019680,bzk_01,bzk_01
block_019692,bzk_01,bzk_01
block_019694,bzk_01,bzk_01
block_019695,bzk_01,bzk_01
block_019697,bzk_01,bzk_01
block_019708,bzk_01,bzk_01
block_019709,bzk_01,bzk_01
block_019710,bzk_01,bzk_01
block_019712,bzk_01,bzk_01
block_019742,bzk_01,bzk_01
block_019762,bzk_01,bzk_01
block_020020,bzk_01,bzk_01
block_020022,bzk_01,bzk_01
block_020023,bzk_01,bzk_01
block_020027,bzk_01,bzk_01
block_020028,bzk_01,bzk_01
block_020029,bzk_01,bzk_01
block_020030,bzk_01,bzk_01
block_020035,bzk_01,bzk_01
block_020036,bzk_01,bzk_01
block_020037,bzk_01,bzk_01
block_020038,bzk_01,bzk_01
block_020039,bzk_01,bzk_01
block_020040,bzk_01,bzk_01
block_020041,bzk_01,bzk_01
block_020042,bzk_01,bzk_01
block_020043,bzk_01,bzk_01
block_020044,bzk_01,bzk_01
block_020045,bzk_01,bzk_01
block_020050,bzk_01,bzk_01
block_020051,bzk_01,bzk_01
block_020052,bzk_01,bzk_01
block_020053,bzk_01,bzk_01
block_020055,bzk_01,bzk_01
block_020057,bzk_01,bzk_01
block_020058,bzk_01,bzk_01
block_020059,bzk_01,bzk_01
block_020072,bzk_01,bzk_01
block_020073,bzk_01,bzk_01
block_020301,bzk_01,bzk_01
block_020305,bzk_01,bzk_01
block_020306,bzk_01,bzk_01
block_020608,bzk_01,bzk_01
block_020656,bzk_01,bzk_01
block_020670,bzk_01,bzk_01
block_020672,bzk_01,bzk_01
block_020673,bzk_01,bzk_01
block_020687,bzk_01,bzk_01
block_020691,bzk_01,bzk_01
block_020713,bzk_01,bzk_01
block_020714,bzk_01,bzk_01
block_020715,bzk_01,bzk_01
block_021060,bzk_01,bzk_01
block_021061,bzk_01,bzk_01
block_021062,bzk_01,bzk_01
block_021065,bzk_01,bzk_01
block_021066,bzk_01,bzk_01
block_021068,bzk_01,bzk_01
block_021601,bzk_01,bzk_01
block_021603,bzk_01,bzk_01
block_021607,bzk_01,bzk_01
block_021609,bzk_01,bzk_01
block_021610,bzk_01,bzk_01
block_021657,bzk_01,bzk_01
block_022077,bzk_01,bzk_01
block_022078,bzk_01,bzk_01
block_022079,bzk_01,bzk_01
block_022080,bzk_01,bzk_01
block_022081,bzk_01,bzk_01
block_022082,bzk_01,bzk_01
block_022083,bzk_01,bzk_01
block_022084,bzk_01,bzk_01
block_022085,bzk_01,bzk_01
block_022086,bzk_01,bzk_01
block_022087,bzk_01,bzk_01
block_022088,bzk_01,bzk_01
block_022089,bzk_01,bzk_01
block_022090,bzk_01,bzk_01
block_022092,bzk_01,bzk_01
block_022093,bzk_01,bzk_01
block_022094,bzk_01,bzk_01
block_022096,bzk_01,bzk_01
block_022100,bzk_01,bzk_01
block_022101,bzk_01,bzk_01
block_022103,bzk_01,bzk_01
block_022104,bzk_01,bzk_01
block_022105,bzk_01,bzk_01
block_022106,bzk_01,bzk_01
block_022107,bzk_01,bzk_01
block_022108,bzk_01,bzk_01
block_022109,bzk_01,bzk_01
block_022110,bzk_01,bzk_01
block_022111,bzk_01,bzk_01
block_022112,bzk_01,bzk_01
block_022113,bzk_01,bzk_01
block_022114,bzk_01,bzk_01
block_022115,bzk_01,bzk_01
block_022116,bzk_01,bzk_01
block_022117,bzk_01,bzk_01
block_022118,bzk_01,bzk_01
block_022119,bzk_01,bzk_01
block_022120,bzk_01,bzk_01
block_022121,bzk_01,bzk_01
block_022123,bzk_01,bzk_01
block_022124,bzk_01,bzk_01
block_022125,bzk_01,bzk_01
block_022127,bzk_01,bzk_01
block_022128,bzk_01,bzk_01
block_022129,bzk_01,bzk_01
block_022130,bzk_01,bzk_01
block_022133,bzk_01,bzk_01
